asset_id,inspection_date,condition_score,condition_band
AST-00534,2025-06-24,97.2,Good
AST-00534,2025-09-22,95.7,Good
AST-00534,2025-12-21,94.2,Good
AST-00534,2026-03-21,86.7,Good
AST-00534,2026-06-19,90.1,Good
AST-00535,2024-01-01,54.7,Poor
AST-00535,2024-03-31,67.1,Fair
AST-00535,2024-06-29,56.8,Poor
AST-00535,2024-09-27,54.8,Poor
AST-00535,2024-12-26,58.2,Poor
AST-00535,2025-03-26,50.7,Poor
AST-00535,2025-06-24,56.7,Poor
AST-00535,2025-09-22,59.7,Poor
AST-00535,2025-12-21,58.0,Poor
AST-00535,2026-03-21,52.0,Poor
AST-00535,2026-06-19,59.8,Poor
AST-00536,2024-01-01,54.3,Poor
AST-00536,2024-03-31,41.4,Critical
AST-00536,2024-06-29,47.3,Poor
AST-00536,2024-09-27,44.8,Critical
AST-00536,2024-12-26,43.2,Critical
AST-00536,2025-03-26,43.3,Critical
AST-00536,2025-06-24,41.7,Critical
AST-00536,2025-09-22,48.2,Poor
AST-00536,2025-12-21,43.7,Critical
AST-00536,2026-03-21,43.2,Critical
AST-00536,2026-06-19,46.8,Poor
AST-00537,2024-01-01,74.3,Fair
AST-00537,2024-03-31,75.6,Good
AST-00537,2024-06-29,71.1,Fair
AST-00537,2024-09-27,74.6,Fair
AST-00537,2024-12-26,80.4,Good
AST-00537,2025-03-26,74.5,Fair
AST-00537,2025-06-24,70.3,Fair
AST-00537,2025-09-22,70.0,Fair
AST-00537,2025-12-21,70.2,Fair
AST-00537,2026-03-21,72.8,Fair
AST-00537,2026-06-19,67.5,Fair
AST-00538,2024-01-01,93.9,Good
AST-00538,2024-03-31,92.2,Good
AST-00538,2024-06-29,94.3,Good
AST-00538,2024-09-27,88.5,Good
AST-00538,2024-12-26,94.3,Good
AST-00538,2025-03-26,89.5,Good
AST-00538,2025-06-24,83.3,Good
AST-00538,2025-09-22,81.9,Good
AST-00538,2025-12-21,82.0,Good
AST-00538,2026-03-21,81.2,Good
AST-00538,2026-06-19,79.2,Good
AST-00539,2024-01-01,83.4,Good
AST-00539,2024-03-31,82.2,Good
AST-00539,2024-06-29,78.2,Good
AST-00539,2024-09-27,79.1,Good
AST-00539,2024-12-26,76.9,Good
AST-00539,2025-03-26,79.1,Good
AST-00539,2025-06-24,75.1,Good
AST-00539,2025-09-22,71.3,Fair
AST-00539,2025-12-21,77.1,Good
AST-00539,2026-03-21,73.4,Fair
AST-00539,2026-06-19,75.1,Good
AST-00540,2024-01-01,69.9,Fair
AST-00540,2024-03-31,76.2,Good
AST-00540,2024-06-29,78.2,Good
AST-00540,2024-09-27,69.6,Fair
AST-00540,2024-12-26,72.8,Fair
AST-00540,2025-03-26,69.9,Fair
AST-00540,2025-06-24,76.0,Good
AST-00540,2025-09-22,66.6,Fair
AST-00540,2025-12-21,66.6,Fair
AST-00540,2026-03-21,70.2,Fair
AST-00540,2026-06-19,65.5,Fair
AST-00541,2024-01-01,92.6,Good
AST-00541,2024-03-31,97.4,Good
AST-00541,2024-06-29,86.8,Good
AST-00541,2024-09-27,89.3,Good
AST-00541,2024-12-26,95.5,Good
AST-00541,2025-03-26,91.3,Good
AST-00541,2025-06-24,81.9,Good
AST-00541,2025-09-22,86.2,Good
AST-00541,2025-12-21,85.1,Good
AST-00541,2026-03-21,85.4,Good
AST-00541,2026-06-19,81.6,Good
AST-00542,2024-01-01,59.4,Poor
AST-00542,2024-03-31,57.7,Poor
AST-00542,2024-06-29,60.4,Fair
AST-00542,2024-09-27,51.8,Poor
AST-00542,2024-12-26,56.3,Poor
AST-00542,2025-03-26,46.4,Poor
AST-00542,2025-06-24,49.7,Poor
AST-00542,2025-09-22,51.6,Poor
AST-00542,2025-12-21,54.6,Poor
AST-00542,2026-03-21,43.3,Critical
AST-00542,2026-06-19,47.4,Poor
AST-00543,2024-01-01,69.3,Fair
AST-00543,2024-03-31,68.5,Fair
AST-00543,2024-06-29,66.0,Fair
AST-00543,2024-09-27,69.6,Fair
AST-00543,2024-12-26,63.1,Fair
AST-00543,2025-03-26,66.4,Fair
AST-00543,2025-06-24,62.0,Fair
AST-00543,2025-09-22,61.0,Fair
AST-00543,2025-12-21,64.2,Fair
AST-00543,2026-03-21,61.5,Fair
AST-00543,2026-06-19,59.0,Poor
AST-00544,2024-01-01,74.2,Fair
AST-00544,2024-03-31,70.0,Fair
AST-00544,2024-06-29,65.1,Fair
AST-00544,2024-09-27,63.8,Fair
AST-00544,2024-12-26,65.2,Fair
AST-00544,2025-03-26,66.5,Fair
AST-00544,2025-06-24,58.4,Poor
AST-00544,2025-09-22,61.9,Fair
AST-00544,2025-12-21,61.2,Fair
AST-00544,2026-03-21,59.5,Poor
AST-00544,2026-06-19,62.6,Fair
AST-00545,2024-01-01,56.5,Poor
AST-00545,2024-03-31,64.1,Fair
AST-00545,2024-06-29,59.7,Poor
AST-00545,2024-09-27,57.2,Poor
AST-00545,2024-12-26,59.0,Poor
AST-00545,2025-03-26,51.6,Poor
AST-00545,2025-06-24,50.7,Poor
AST-00545,2025-09-22,50.1,Poor
AST-00545,2025-12-21,44.8,Critical
AST-00545,2026-03-21,47.6,Poor
AST-00545,2026-06-19,45.8,Poor
AST-00546,2024-01-01,76.0,Good
AST-00546,2024-03-31,72.0,Fair
AST-00546,2024-06-29,75.3,Good
AST-00546,2024-09-27,74.8,Fair
AST-00546,2024-12-26,74.5,Fair
AST-00546,2025-03-26,75.0,Good
AST-00546,2025-06-24,72.4,Fair
AST-00546,2025-09-22,73.0,Fair
AST-00546,2025-12-21,73.6,Fair
AST-00546,2026-03-21,74.3,Fair
AST-00546,2026-06-19,77.4,Good
AST-00547,2024-01-01,51.8,Poor
AST-00547,2024-03-31,51.6,Poor
AST-00547,2024-06-29,51.4,Poor
AST-00547,2024-09-27,44.3,Critical
AST-00547,2024-12-26,40.8,Critical
AST-00547,2025-03-26,39.7,Critical
AST-00547,2025-06-24,44.0,Critical
AST-00547,2025-09-22,42.7,Critical
AST-00547,2025-12-21,44.1,Critical
AST-00547,2026-03-21,38.5,Critical
AST-00547,2026-06-19,32.1,Critical
AST-00548,2024-01-01,81.1,Good
AST-00548,2024-03-31,79.0,Good
AST-00548,2024-06-29,78.9,Good
AST-00548,2024-09-27,77.6,Good
AST-00548,2024-12-26,75.1,Good
AST-00548,2025-03-26,77.1,Good
AST-00548,2025-06-24,73.8,Fair
AST-00548,2025-09-22,74.6,Fair
AST-00548,2025-12-21,69.6,Fair
AST-00548,2026-03-21,65.7,Fair
AST-00548,2026-06-19,72.8,Fair
AST-00549,2024-01-01,71.3,Fair
AST-00549,2024-03-31,78.6,Good
AST-00549,2024-06-29,72.6,Fair
AST-00549,2024-09-27,74.8,Fair
AST-00549,2024-12-26,69.7,Fair
AST-00549,2025-03-26,68.9,Fair
AST-00549,2025-06-24,73.0,Fair
AST-00549,2025-09-22,73.4,Fair
AST-00549,2025-12-21,66.8,Fair
AST-00549,2026-03-21,70.9,Fair
AST-00549,2026-06-19,68.2,Fair
AST-00550,2024-01-01,89.2,Good
AST-00550,2024-03-31,95.0,Good
AST-00550,2024-06-29,96.4,Good
AST-00550,2024-09-27,97.9,Good
AST-00550,2024-12-26,93.3,Good
AST-00550,2025-03-26,93.4,Good
AST-00550,2025-06-24,98.6,Good
AST-00550,2025-09-22,100.0,Good
AST-00550,2025-12-21,88.9,Good
AST-00550,2026-03-21,96.4,Good
AST-00550,2026-06-19,94.5,Good
AST-00551,2024-01-01,88.5,Good
AST-00551,2024-03-31,82.4,Good
AST-00551,2024-06-29,84.7,Good
AST-00551,2024-09-27,80.4,Good
AST-00551,2024-12-26,80.4,Good
AST-00551,2025-03-26,79.6,Good
AST-00551,2025-06-24,78.4,Good
AST-00551,2025-09-22,75.7,Good
AST-00551,2025-12-21,71.8,Fair
AST-00551,2026-03-21,77.7,Good
AST-00551,2026-06-19,77.9,Good
AST-00552,2024-01-01,78.5,Good
AST-00552,2024-03-31,77.6,Good
AST-00552,2024-06-29,87.4,Good
AST-00552,2024-09-27,76.2,Good
AST-00552,2024-12-26,80.6,Good
AST-00552,2025-03-26,74.7,Fair
AST-00552,2025-06-24,83.3,Good
AST-00552,2025-09-22,78.8,Good
AST-00552,2025-12-21,72.7,Fair
AST-00552,2026-03-21,80.8,Good
AST-00552,2026-06-19,81.1,Good
AST-00553,2024-01-01,87.3,Good
AST-00553,2024-03-31,89.2,Good
AST-00553,2024-06-29,84.0,Good
AST-00553,2024-09-27,81.1,Good
AST-00553,2024-12-26,78.9,Good
AST-00553,2025-03-26,79.1,Good
AST-00553,2025-06-24,85.9,Good
AST-00553,2025-09-22,77.4,Good
AST-00553,2025-12-21,83.4,Good
AST-00553,2026-03-21,65.9,Fair
AST-00553,2026-06-19,72.4,Fair
AST-00554,2024-01-01,82.2,Good
AST-00554,2024-03-31,86.7,Good
AST-00554,2024-06-29,93.8,Good
AST-00554,2024-09-27,89.4,Good
AST-00554,2024-12-26,87.4,Good
AST-00554,2025-03-26,86.5,Good
AST-00554,2025-06-24,83.1,Good
AST-00554,2025-09-22,80.1,Good
AST-00554,2025-12-21,87.3,Good
AST-00554,2026-03-21,82.1,Good
AST-00554,2026-06-19,74.9,Fair
AST-00555,2024-01-01,57.8,Poor
AST-00555,2024-03-31,56.2,Poor
AST-00555,2024-06-29,60.6,Fair
AST-00555,2024-09-27,58.6,Poor
AST-00555,2024-12-26,56.2,Poor
AST-00555,2025-03-26,53.5,Poor
AST-00555,2025-06-24,50.0,Poor
AST-00555,2025-09-22,48.6,Poor
AST-00555,2025-12-21,49.3,Poor
AST-00555,2026-03-21,50.0,Poor
AST-00555,2026-06-19,46.9,Poor
AST-00556,2024-01-01,90.5,Good
AST-00556,2024-03-31,87.1,Good
AST-00556,2024-06-29,89.9,Good
AST-00556,2024-09-27,90.0,Good
AST-00556,2024-12-26,81.6,Good
AST-00556,2025-03-26,87.3,Good
AST-00556,2025-06-24,87.0,Good
AST-00556,2025-09-22,77.2,Good
AST-00556,2025-12-21,77.1,Good
AST-00556,2026-03-21,84.1,Good
AST-00556,2026-06-19,81.7,Good
AST-00557,2024-01-01,61.2,Fair
AST-00557,2024-03-31,58.6,Poor
AST-00557,2024-06-29,53.7,Poor
AST-00557,2024-09-27,52.5,Poor
AST-00557,2024-12-26,48.7,Poor
AST-00557,2025-03-26,52.2,Poor
AST-00557,2025-06-24,49.8,Poor
AST-00557,2025-09-22,53.5,Poor
AST-00557,2025-12-21,43.1,Critical
AST-00557,2026-03-21,48.0,Poor
AST-00557,2026-06-19,48.5,Poor
AST-00558,2024-01-01,65.5,Fair
AST-00558,2024-03-31,65.6,Fair
AST-00558,2024-06-29,63.6,Fair
AST-00558,2024-09-27,63.1,Fair
AST-00558,2024-12-26,66.4,Fair
AST-00558,2025-03-26,56.4,Poor
AST-00558,2025-06-24,58.9,Poor
AST-00558,2025-09-22,71.7,Fair
AST-00558,2025-12-21,61.2,Fair
AST-00558,2026-03-21,61.1,Fair
AST-00558,2026-06-19,60.1,Fair
AST-00559,2024-01-01,100.0,Good
AST-00559,2024-03-31,97.9,Good
AST-00559,2024-06-29,100.0,Good
AST-00559,2024-09-27,100.0,Good
AST-00559,2024-12-26,88.2,Good
AST-00559,2025-03-26,94.7,Good
AST-00559,2025-06-24,92.0,Good
AST-00559,2025-09-22,89.4,Good
AST-00559,2025-12-21,91.7,Good
AST-00559,2026-03-21,89.8,Good
AST-00559,2026-06-19,90.6,Good
AST-00560,2024-01-01,51.2,Poor
AST-00560,2024-03-31,58.3,Poor
AST-00560,2024-06-29,59.3,Poor
AST-00560,2024-09-27,55.8,Poor
AST-00560,2024-12-26,51.7,Poor
AST-00560,2025-03-26,54.6,Poor
AST-00560,2025-06-24,55.7,Poor
AST-00560,2025-09-22,57.4,Poor
AST-00560,2025-12-21,48.9,Poor
AST-00560,2026-03-21,50.9,Poor
AST-00560,2026-06-19,49.9,Poor
AST-00561,2024-01-01,62.1,Fair
AST-00561,2024-03-31,61.3,Fair
AST-00561,2024-06-29,63.9,Fair
AST-00561,2024-09-27,67.3,Fair
AST-00561,2024-12-26,58.1,Poor
AST-00561,2025-03-26,59.6,Poor
AST-00561,2025-06-24,58.4,Poor
AST-00561,2025-09-22,56.8,Poor
AST-00561,2025-12-21,50.4,Poor
AST-00561,2026-03-21,52.1,Poor
AST-00561,2026-06-19,54.4,Poor
AST-00562,2024-01-01,95.6,Good
AST-00562,2024-03-31,94.9,Good
AST-00562,2024-06-29,89.7,Good
AST-00562,2024-09-27,97.6,Good
AST-00562,2024-12-26,87.4,Good
AST-00562,2025-03-26,91.2,Good
AST-00562,2025-06-24,84.6,Good
AST-00562,2025-09-22,86.6,Good
AST-00562,2025-12-21,83.6,Good
AST-00562,2026-03-21,87.3,Good
AST-00562,2026-06-19,85.2,Good
AST-00563,2024-01-01,70.6,Fair
AST-00563,2024-03-31,75.2,Good
AST-00563,2024-06-29,71.3,Fair
AST-00563,2024-09-27,68.7,Fair
AST-00563,2024-12-26,72.7,Fair
AST-00563,2025-03-26,65.3,Fair
AST-00563,2025-06-24,71.5,Fair
AST-00563,2025-09-22,60.4,Fair
AST-00563,2025-12-21,63.8,Fair
AST-00563,2026-03-21,66.0,Fair
AST-00563,2026-06-19,57.2,Poor
AST-00564,2024-01-01,79.0,Good
AST-00564,2024-03-31,68.6,Fair
AST-00564,2024-06-29,75.8,Good
AST-00564,2024-09-27,75.5,Good
AST-00564,2024-12-26,74.7,Fair
AST-00564,2025-03-26,72.0,Fair
AST-00564,2025-06-24,72.1,Fair
AST-00564,2025-09-22,70.7,Fair
AST-00564,2025-12-21,65.3,Fair
AST-00564,2026-03-21,72.1,Fair
AST-00564,2026-06-19,71.7,Fair
AST-00565,2024-01-01,78.1,Good
AST-00565,2024-03-31,75.6,Good
AST-00565,2024-06-29,79.7,Good
AST-00565,2024-09-27,78.2,Good
AST-00565,2024-12-26,80.8,Good
AST-00565,2025-03-26,71.9,Fair
AST-00565,2025-06-24,67.6,Fair
AST-00565,2025-09-22,69.7,Fair
AST-00565,2025-12-21,70.7,Fair
AST-00565,2026-03-21,71.5,Fair
AST-00565,2026-06-19,67.4,Fair
AST-00566,2024-01-01,79.1,Good
AST-00566,2024-03-31,82.2,Good
AST-00566,2024-06-29,74.6,Fair
AST-00566,2024-09-27,75.8,Good
AST-00566,2024-12-26,77.4,Good
AST-00566,2025-03-26,76.3,Good
AST-00566,2025-06-24,73.6,Fair
AST-00566,2025-09-22,69.5,Fair
AST-00566,2025-12-21,73.5,Fair
AST-00566,2026-03-21,68.2,Fair
AST-00566,2026-06-19,64.0,Fair
AST-00567,2024-01-01,67.1,Fair
AST-00567,2024-03-31,60.8,Fair
AST-00567,2024-06-29,71.7,Fair
AST-00567,2024-09-27,65.8,Fair
AST-00567,2024-12-26,73.6,Fair
AST-00567,2025-03-26,62.0,Fair
AST-00567,2025-06-24,58.5,Poor
AST-00567,2025-09-22,62.5,Fair
AST-00567,2025-12-21,64.6,Fair
AST-00567,2026-03-21,66.2,Fair
AST-00567,2026-06-19,60.6,Fair
AST-00568,2024-01-01,59.0,Poor
AST-00568,2024-03-31,63.1,Fair
AST-00568,2024-06-29,57.2,Poor
AST-00568,2024-09-27,59.9,Poor
AST-00568,2024-12-26,57.4,Poor
AST-00568,2025-03-26,60.6,Fair
AST-00568,2025-06-24,60.0,Fair
AST-00568,2025-09-22,59.3,Poor
AST-00568,2025-12-21,56.6,Poor
AST-00568,2026-03-21,49.8,Poor
AST-00568,2026-06-19,57.3,Poor
AST-00569,2024-01-01,76.1,Good
AST-00569,2024-03-31,77.9,Good
AST-00569,2024-06-29,75.9,Good
AST-00569,2024-09-27,72.3,Fair
AST-00569,2024-12-26,71.1,Fair
AST-00569,2025-03-26,74.2,Fair
AST-00569,2025-06-24,70.5,Fair
AST-00569,2025-09-22,67.0,Fair
AST-00569,2025-12-21,68.2,Fair
AST-00569,2026-03-21,64.4,Fair
AST-00569,2026-06-19,62.6,Fair
AST-00570,2024-01-01,60.2,Fair
AST-00570,2024-03-31,58.4,Poor
AST-00570,2024-06-29,62.9,Fair
AST-00570,2024-09-27,52.9,Poor
AST-00570,2024-12-26,50.4,Poor
AST-00570,2025-03-26,58.0,Poor
AST-00570,2025-06-24,52.6,Poor
AST-00570,2025-09-22,53.1,Poor
AST-00570,2025-12-21,51.9,Poor
AST-00570,2026-03-21,51.9,Poor
AST-00570,2026-06-19,46.4,Poor
AST-00571,2024-01-01,60.2,Fair
AST-00571,2024-03-31,61.1,Fair
AST-00571,2024-06-29,61.3,Fair
AST-00571,2024-09-27,60.3,Fair
AST-00571,2024-12-26,60.5,Fair
AST-00571,2025-03-26,60.1,Fair
AST-00571,2025-06-24,53.1,Poor
AST-00571,2025-09-22,61.3,Fair
AST-00571,2025-12-21,49.7,Poor
AST-00571,2026-03-21,57.3,Poor
AST-00571,2026-06-19,51.6,Poor
AST-00572,2024-01-01,59.5,Poor
AST-00572,2024-03-31,55.8,Poor
AST-00572,2024-06-29,60.7,Fair
AST-00572,2024-09-27,54.7,Poor
AST-00572,2024-12-26,55.8,Poor
AST-00572,2025-03-26,59.3,Poor
AST-00572,2025-06-24,51.4,Poor
AST-00572,2025-09-22,57.5,Poor
AST-00572,2025-12-21,53.9,Poor
AST-00572,2026-03-21,52.8,Poor
AST-00572,2026-06-19,50.0,Poor
AST-00573,2024-01-01,60.0,Fair
AST-00573,2024-03-31,58.9,Poor
AST-00573,2024-06-29,55.7,Poor
AST-00573,2024-09-27,47.1,Poor
AST-00573,2024-12-26,52.1,Poor
AST-00573,2025-03-26,48.7,Poor
AST-00573,2025-06-24,46.5,Poor
AST-00573,2025-09-22,50.5,Poor
AST-00573,2025-12-21,43.8,Critical
AST-00573,2026-03-21,44.5,Critical
AST-00573,2026-06-19,43.3,Critical
AST-00574,2024-01-01,83.4,Good
AST-00574,2024-03-31,88.0,Good
AST-00574,2024-06-29,82.3,Good
AST-00574,2024-09-27,85.1,Good
AST-00574,2024-12-26,72.4,Fair
AST-00574,2025-03-26,74.8,Fair
AST-00574,2025-06-24,75.9,Good
AST-00574,2025-09-22,79.8,Good
AST-00574,2025-12-21,76.8,Good
AST-00574,2026-03-21,76.2,Good
AST-00574,2026-06-19,77.2,Good
AST-00575,2024-01-01,69.9,Fair
AST-00575,2024-03-31,75.8,Good
AST-00575,2024-06-29,66.9,Fair
AST-00575,2024-09-27,72.6,Fair
AST-00575,2024-12-26,72.1,Fair
AST-00575,2025-03-26,65.5,Fair
AST-00575,2025-06-24,60.5,Fair
AST-00575,2025-09-22,64.0,Fair
AST-00575,2025-12-21,54.7,Poor
AST-00575,2026-03-21,56.2,Poor
AST-00575,2026-06-19,62.6,Fair
AST-00576,2024-01-01,88.6,Good
AST-00576,2024-03-31,84.5,Good
AST-00576,2024-06-29,83.8,Good
AST-00576,2024-09-27,84.4,Good
AST-00576,2024-12-26,78.8,Good
AST-00576,2025-03-26,82.1,Good
AST-00576,2025-06-24,81.5,Good
AST-00576,2025-09-22,78.2,Good
AST-00576,2025-12-21,73.7,Fair
AST-00576,2026-03-21,69.7,Fair
AST-00576,2026-06-19,76.7,Good
AST-00577,2024-01-01,89.2,Good
AST-00577,2024-03-31,88.7,Good
AST-00577,2024-06-29,87.1,Good
AST-00577,2024-09-27,84.3,Good
AST-00577,2024-12-26,80.9,Good
AST-00577,2025-03-26,78.0,Good
AST-00577,2025-06-24,77.7,Good
AST-00577,2025-09-22,77.8,Good
AST-00577,2025-12-21,73.8,Fair
AST-00577,2026-03-21,78.9,Good
AST-00577,2026-06-19,77.3,Good
AST-00578,2024-01-01,81.1,Good
AST-00578,2024-03-31,78.0,Good
AST-00578,2024-06-29,75.9,Good
AST-00578,2024-09-27,77.6,Good
AST-00578,2024-12-26,76.2,Good
AST-00578,2025-03-26,77.1,Good
AST-00578,2025-06-24,73.5,Fair
AST-00578,2025-09-22,71.8,Fair
AST-00578,2025-12-21,73.8,Fair
AST-00578,2026-03-21,69.8,Fair
AST-00578,2026-06-19,74.6,Fair
AST-00579,2024-01-01,52.7,Poor
AST-00579,2024-03-31,50.2,Poor
AST-00579,2024-06-29,47.1,Poor
AST-00579,2024-09-27,49.0,Poor
AST-00579,2024-12-26,43.7,Critical
AST-00579,2025-03-26,48.4,Poor
AST-00579,2025-06-24,49.0,Poor
AST-00579,2025-09-22,46.5,Poor
AST-00579,2025-12-21,49.5,Poor
AST-00579,2026-03-21,44.9,Critical
AST-00579,2026-06-19,39.2,Critical
AST-00580,2024-01-01,69.6,Fair
AST-00580,2024-03-31,72.5,Fair
AST-00580,2024-06-29,71.1,Fair
AST-00580,2024-09-27,69.7,Fair
AST-00580,2024-12-26,71.0,Fair
AST-00580,2025-03-26,67.3,Fair
AST-00580,2025-06-24,64.0,Fair
AST-00580,2025-09-22,64.9,Fair
AST-00580,2025-12-21,63.8,Fair
AST-00580,2026-03-21,62.4,Fair
AST-00580,2026-06-19,59.1,Poor
AST-00581,2024-01-01,92.0,Good
AST-00581,2024-03-31,90.7,Good
AST-00581,2024-06-29,91.2,Good
AST-00581,2024-09-27,90.3,Good
AST-00581,2024-12-26,84.8,Good
AST-00581,2025-03-26,81.9,Good
AST-00581,2025-06-24,85.0,Good
AST-00581,2025-09-22,82.2,Good
AST-00581,2025-12-21,77.4,Good
AST-00581,2026-03-21,83.3,Good
AST-00581,2026-06-19,78.8,Good
AST-00582,2024-01-01,79.4,Good
AST-00582,2024-03-31,82.7,Good
AST-00582,2024-06-29,76.3,Good
AST-00582,2024-09-27,73.8,Fair
AST-00582,2024-12-26,73.4,Fair
AST-00582,2025-03-26,67.4,Fair
AST-00582,2025-06-24,70.1,Fair
AST-00582,2025-09-22,67.9,Fair
AST-00582,2025-12-21,68.1,Fair
AST-00582,2026-03-21,62.4,Fair
AST-00582,2026-06-19,65.3,Fair
AST-00583,2024-01-01,81.4,Good
AST-00583,2024-03-31,74.3,Fair
AST-00583,2024-06-29,76.3,Good
AST-00583,2024-09-27,77.6,Good
AST-00583,2024-12-26,73.5,Fair
AST-00583,2025-03-26,77.1,Good
AST-00583,2025-06-24,77.1,Good
AST-00583,2025-09-22,71.5,Fair
AST-00583,2025-12-21,68.8,Fair
AST-00583,2026-03-21,71.9,Fair
AST-00583,2026-06-19,68.5,Fair
AST-00584,2024-01-01,63.2,Fair
AST-00584,2024-03-31,66.0,Fair
AST-00584,2024-06-29,66.4,Fair
AST-00584,2024-09-27,72.8,Fair
AST-00584,2024-12-26,66.4,Fair
AST-00584,2025-03-26,59.7,Poor
AST-00584,2025-06-24,61.3,Fair
AST-00584,2025-09-22,61.6,Fair
AST-00584,2025-12-21,62.0,Fair
AST-00584,2026-03-21,62.4,Fair
AST-00584,2026-06-19,57.3,Poor
AST-00585,2024-01-01,86.1,Good
AST-00585,2024-03-31,80.1,Good
AST-00585,2024-06-29,87.6,Good
AST-00585,2024-09-27,85.9,Good
AST-00585,2024-12-26,80.8,Good
AST-00585,2025-03-26,81.5,Good
AST-00585,2025-06-24,81.6,Good
AST-00585,2025-09-22,81.7,Good
AST-00585,2025-12-21,84.4,Good
AST-00585,2026-03-21,75.1,Good
AST-00585,2026-06-19,74.6,Fair
AST-00586,2024-01-01,74.8,Fair
AST-00586,2024-03-31,63.7,Fair
AST-00586,2024-06-29,69.2,Fair
AST-00586,2024-09-27,63.4,Fair
AST-00586,2024-12-26,70.8,Fair
AST-00586,2025-03-26,63.9,Fair
AST-00586,2025-06-24,58.7,Poor
AST-00586,2025-09-22,56.4,Poor
AST-00586,2025-12-21,55.1,Poor
AST-00586,2026-03-21,55.0,Poor
AST-00586,2026-06-19,56.9,Poor
AST-00587,2024-01-01,86.8,Good
AST-00587,2024-03-31,84.4,Good
AST-00587,2024-06-29,85.7,Good
AST-00587,2024-09-27,79.5,Good
AST-00587,2024-12-26,79.7,Good
AST-00587,2025-03-26,78.5,Good
AST-00587,2025-06-24,76.9,Good
AST-00587,2025-09-22,76.8,Good
AST-00587,2025-12-21,76.5,Good
AST-00587,2026-03-21,67.7,Fair
AST-00587,2026-06-19,74.1,Fair
AST-00588,2024-01-01,88.0,Good
AST-00588,2024-03-31,83.8,Good
AST-00588,2024-06-29,90.6,Good
AST-00588,2024-09-27,85.4,Good
AST-00588,2024-12-26,84.6,Good
AST-00588,2025-03-26,83.1,Good
AST-00588,2025-06-24,84.5,Good
AST-00588,2025-09-22,83.6,Good
AST-00588,2025-12-21,82.5,Good
AST-00588,2026-03-21,85.2,Good
AST-00588,2026-06-19,80.9,Good
AST-00589,2024-01-01,55.0,Poor
AST-00589,2024-03-31,59.0,Poor
AST-00589,2024-06-29,55.6,Poor
AST-00589,2024-09-27,58.0,Poor
AST-00589,2024-12-26,63.9,Fair
AST-00589,2025-03-26,53.3,Poor
AST-00589,2025-06-24,55.8,Poor
AST-00589,2025-09-22,52.4,Poor
AST-00589,2025-12-21,53.0,Poor
AST-00589,2026-03-21,54.0,Poor
AST-00589,2026-06-19,54.6,Poor
AST-00590,2024-01-01,93.1,Good
AST-00590,2024-03-31,93.3,Good
AST-00590,2024-06-29,94.3,Good
AST-00590,2024-09-27,90.4,Good
AST-00590,2024-12-26,96.1,Good
AST-00590,2025-03-26,93.8,Good
AST-00590,2025-06-24,92.4,Good
AST-00590,2025-09-22,87.4,Good
AST-00590,2025-12-21,89.2,Good
AST-00590,2026-03-21,85.4,Good
AST-00590,2026-06-19,86.4,Good
AST-00591,2024-01-01,100.0,Good
AST-00591,2024-03-31,97.3,Good
AST-00591,2024-06-29,96.2,Good
AST-00591,2024-09-27,100.0,Good
AST-00591,2024-12-26,100.0,Good
AST-00591,2025-03-26,88.8,Good
AST-00591,2025-06-24,94.6,Good
AST-00591,2025-09-22,90.7,Good
AST-00591,2025-12-21,91.8,Good
AST-00591,2026-03-21,85.9,Good
AST-00591,2026-06-19,92.2,Good
AST-00592,2024-01-01,79.0,Good
AST-00592,2024-03-31,79.2,Good
AST-00592,2024-06-29,74.4,Fair
AST-00592,2024-09-27,74.3,Fair
AST-00592,2024-12-26,67.9,Fair
AST-00592,2025-03-26,75.9,Good
AST-00592,2025-06-24,74.6,Fair
AST-00592,2025-09-22,68.0,Fair
AST-00592,2025-12-21,64.2,Fair
AST-00592,2026-03-21,71.3,Fair
AST-00592,2026-06-19,67.8,Fair
AST-00593,2024-01-01,67.6,Fair
AST-00593,2024-03-31,71.0,Fair
AST-00593,2024-06-29,64.4,Fair
AST-00593,2024-09-27,65.7,Fair
AST-00593,2024-12-26,68.2,Fair
AST-00593,2025-03-26,64.2,Fair
AST-00593,2025-06-24,65.5,Fair
AST-00593,2025-09-22,64.4,Fair
AST-00593,2025-12-21,64.2,Fair
AST-00593,2026-03-21,61.1,Fair
AST-00593,2026-06-19,60.1,Fair
AST-00594,2024-01-01,95.6,Good
AST-00594,2024-03-31,89.8,Good
AST-00594,2024-06-29,100.0,Good
AST-00594,2024-09-27,98.4,Good
AST-00594,2024-12-26,86.6,Good
AST-00594,2025-03-26,90.6,Good
AST-00594,2025-06-24,88.1,Good
AST-00594,2025-09-22,82.2,Good
AST-00594,2025-12-21,85.6,Good
AST-00594,2026-03-21,78.4,Good
AST-00594,2026-06-19,93.8,Good
AST-00595,2024-01-01,84.2,Good
AST-00595,2024-03-31,81.6,Good
AST-00595,2024-06-29,81.1,Good
AST-00595,2024-09-27,83.1,Good
AST-00595,2024-12-26,81.6,Good
AST-00595,2025-03-26,78.6,Good
AST-00595,2025-06-24,80.6,Good
AST-00595,2025-09-22,70.1,Fair
AST-00595,2025-12-21,67.3,Fair
AST-00595,2026-03-21,73.8,Fair
AST-00595,2026-06-19,71.8,Fair
AST-00596,2024-01-01,82.2,Good
AST-00596,2024-03-31,86.1,Good
AST-00596,2024-06-29,81.0,Good
