asset_id,rank,driver,driver_points
AST-00050,1,Asset criticality,6.0
AST-00050,2,Recent incidents,5.0
AST-00050,3,Inspection decline,2.94
AST-00050,4,Condition deterioration,1.7
AST-00050,5,Maintenance interval,0.53
AST-00051,1,Asset criticality,6.0
AST-00051,2,Maintenance interval,2.47
AST-00051,3,Condition deterioration,0.0
AST-00051,4,Inspection decline,0.0
AST-00051,5,Recent incidents,0.0
AST-00052,1,Asset criticality,8.0
AST-00052,2,Maintenance interval,2.89
AST-00052,3,Inspection decline,0.21
AST-00052,4,Condition deterioration,0.0
AST-00052,5,Recent incidents,0.0
AST-00053,1,Asset criticality,8.0
AST-00053,2,Maintenance interval,4.21
AST-00053,3,Inspection decline,0.65
AST-00053,4,Condition deterioration,0.0
AST-00053,5,Recent incidents,0.0
AST-00054,1,Maintenance interval,5.85
AST-00054,2,Condition deterioration,2.95
AST-00054,3,Asset criticality,2.0
AST-00054,4,Inspection decline,0.0
AST-00054,5,Recent incidents,0.0
AST-00055,1,Condition deterioration,6.1
AST-00055,2,Maintenance interval,5.26
AST-00055,3,Inspection decline,5.16
AST-00055,4,Asset criticality,4.0
AST-00055,5,Recent incidents,0.0
AST-00056,1,Asset criticality,6.0
AST-00056,2,Maintenance interval,4.7
AST-00056,3,Inspection decline,0.79
AST-00056,4,Condition deterioration,0.0
AST-00056,5,Recent incidents,0.0
AST-00057,1,Condition deterioration,6.35
AST-00057,2,Maintenance interval,5.92
AST-00057,3,Inspection decline,4.45
AST-00057,4,Asset criticality,4.0
AST-00057,5,Recent incidents,0.0
AST-00030,1,Maintenance interval,9.14
AST-00030,2,Asset criticality,6.0
AST-00030,3,Condition deterioration,0.0
AST-00030,4,Inspection decline,0.0
AST-00030,5,Recent incidents,0.0
AST-00058,1,Repeat-failure signal,12.0
AST-00058,2,Recent incidents,10.0
AST-00058,3,Asset criticality,10.0
AST-00058,4,Inspection decline,3.83
AST-00058,5,Maintenance interval,1.64
AST-00029,1,Asset criticality,8.0
AST-00029,2,Recent incidents,5.0
AST-00029,3,Maintenance interval,0.79
AST-00029,4,Condition deterioration,0.0
AST-00029,5,Inspection decline,0.0
AST-00027,1,Asset criticality,8.0
AST-00027,2,Maintenance interval,7.07
AST-00027,3,Condition deterioration,0.0
AST-00027,4,Inspection decline,0.0
AST-00027,5,Recent incidents,0.0
AST-00999,1,Maintenance interval,5.1
AST-00999,2,Inspection decline,2.21
AST-00999,3,Asset criticality,2.0
AST-00999,4,Condition deterioration,0.19
AST-00999,5,Recent incidents,0.0
AST-00001,1,Condition deterioration,16.66
AST-00001,2,Asset criticality,8.0
AST-00001,3,Inspection decline,4.62
AST-00001,4,Maintenance interval,1.84
AST-00001,5,Recent incidents,0.0
AST-00002,1,Maintenance interval,8.55
AST-00002,2,Asset criticality,4.0
AST-00002,3,Condition deterioration,0.0
AST-00002,4,Inspection decline,0.0
AST-00002,5,Recent incidents,0.0
AST-00003,1,Asset criticality,4.0
AST-00003,2,Maintenance interval,2.93
AST-00003,3,Condition deterioration,0.0
AST-00003,4,Inspection decline,0.0
AST-00003,5,Recent incidents,0.0
AST-00004,1,Asset criticality,8.0
AST-00004,2,Condition deterioration,4.46
AST-00004,3,Maintenance interval,1.35
AST-00004,4,Inspection decline,0.0
AST-00004,5,Recent incidents,0.0
AST-00005,1,Condition deterioration,11.19
AST-00005,2,Asset criticality,8.0
AST-00005,3,Inspection decline,2.7
AST-00005,4,Maintenance interval,0.3
AST-00005,5,Recent incidents,0.0
AST-00006,1,Asset criticality,6.0
AST-00006,2,Maintenance interval,1.58
AST-00006,3,Inspection decline,0.65
AST-00006,4,Condition deterioration,0.0
AST-00006,5,Recent incidents,0.0
AST-00007,1,Maintenance interval,8.94
AST-00007,2,Asset criticality,4.0
AST-00007,3,Condition deterioration,0.82
AST-00007,4,Inspection decline,0.07
AST-00007,5,Recent incidents,0.0
AST-00008,1,Asset criticality,4.0
AST-00008,2,Maintenance interval,3.48
AST-00008,3,Condition deterioration,0.0
AST-00008,4,Inspection decline,0.0
AST-00008,5,Recent incidents,0.0
AST-00009,1,Repeat-failure signal,12.0
AST-00009,2,Recent incidents,10.0
AST-00009,3,Asset criticality,4.0
AST-00009,4,Condition deterioration,2.33
AST-00009,5,Maintenance interval,1.58
AST-00010,1,Maintenance interval,9.44
AST-00010,2,Condition deterioration,2.14
AST-00010,3,Asset criticality,2.0
AST-00010,4,Inspection decline,0.0
AST-00010,5,Recent incidents,0.0
AST-00011,1,Asset criticality,6.0
AST-00011,2,Maintenance interval,4.14
AST-00011,3,Condition deterioration,2.89
AST-00011,4,Inspection decline,0.0
AST-00011,5,Recent incidents,0.0
AST-00012,1,Asset criticality,8.0
AST-00012,2,Maintenance interval,1.32
AST-00012,3,Condition deterioration,0.0
AST-00012,4,Inspection decline,0.0
AST-00012,5,Recent incidents,0.0
AST-00013,1,Asset criticality,6.0
AST-00013,2,Maintenance interval,0.49
AST-00013,3,Condition deterioration,0.0
AST-00013,4,Inspection decline,0.0
AST-00013,5,Recent incidents,0.0
AST-00014,1,Condition deterioration,6.41
AST-00014,2,Maintenance interval,4.11
AST-00014,3,Asset criticality,2.0
AST-00014,4,Inspection decline,0.0
AST-00014,5,Recent incidents,0.0
AST-00015,1,Condition deterioration,8.42
AST-00015,2,Maintenance interval,7.23
AST-00015,3,Asset criticality,6.0
AST-00015,4,Inspection decline,5.6
AST-00015,5,Recent incidents,0.0
AST-00016,1,Asset criticality,6.0
AST-00016,2,Maintenance interval,4.44
AST-00016,3,Condition deterioration,0.0
AST-00016,4,Inspection decline,0.0
AST-00016,5,Recent incidents,0.0
AST-00017,1,Asset criticality,10.0
AST-00017,2,Condition deterioration,4.27
AST-00017,3,Inspection decline,2.29
AST-00017,4,Maintenance interval,1.71
AST-00017,5,Recent incidents,0.0
AST-00018,1,Condition deterioration,10.87
AST-00018,2,Inspection decline,8.08
AST-00018,3,Asset criticality,4.0
AST-00018,4,Maintenance interval,1.32
AST-00018,5,Recent incidents,0.0
AST-00019,1,Asset criticality,6.0
AST-00019,2,Condition deterioration,4.34
AST-00019,3,Maintenance interval,4.24
AST-00019,4,Inspection decline,2.17
AST-00019,5,Recent incidents,0.0
AST-00020,1,Asset criticality,10.0
AST-00020,2,Recent incidents,5.0
AST-00020,3,Maintenance interval,3.55
AST-00020,4,Inspection decline,2.17
AST-00020,5,Condition deterioration,0.0
AST-00021,1,Asset criticality,8.0
AST-00021,2,Inspection decline,2.15
AST-00021,3,Maintenance interval,0.43
AST-00021,4,Condition deterioration,0.0
AST-00021,5,Recent incidents,0.0
AST-00022,1,Condition deterioration,13.07
AST-00022,2,Asset criticality,8.0
AST-00022,3,Inspection decline,7.65
AST-00022,4,Maintenance interval,0.33
AST-00022,5,Recent incidents,0.0
AST-00023,1,Asset criticality,6.0
AST-00023,2,Condition deterioration,5.09
AST-00023,3,Maintenance interval,3.32
AST-00023,4,Inspection decline,1.31
AST-00023,5,Recent incidents,0.0
AST-00024,1,Asset criticality,8.0
AST-00024,2,Maintenance interval,3.32
AST-00024,3,Condition deterioration,2.95
AST-00024,4,Inspection decline,0.0
AST-00024,5,Recent incidents,0.0
AST-00025,1,Asset criticality,8.0
AST-00025,2,Maintenance interval,0.99
AST-00025,3,Inspection decline,0.09
AST-00025,4,Condition deterioration,0.0
AST-00025,5,Recent incidents,0.0
AST-00026,1,Inspection decline,5.46
AST-00026,2,Recent incidents,5.0
AST-00026,3,Asset criticality,4.0
AST-00026,4,Maintenance interval,2.2
AST-00026,5,Condition deterioration,0.0
AST-00028,1,Condition deterioration,9.81
AST-00028,2,Inspection decline,4.25
AST-00028,3,Maintenance interval,4.21
AST-00028,4,Asset criticality,4.0
AST-00028,5,Recent incidents,0.0
AST-00059,1,Maintenance interval,6.21
AST-00059,2,Asset criticality,6.0
AST-00059,3,Condition deterioration,0.0
AST-00059,4,Inspection decline,0.0
AST-00059,5,Recent incidents,0.0
AST-00060,1,Maintenance interval,10.92
AST-00060,2,Condition deterioration,3.77
AST-00060,3,Asset criticality,2.0
AST-00060,4,Inspection decline,1.33
AST-00060,5,Recent incidents,0.0
AST-00061,1,Condition deterioration,13.33
AST-00061,2,Asset criticality,4.0
AST-00061,3,Inspection decline,2.5
AST-00061,4,Maintenance interval,1.15
AST-00061,5,Recent incidents,0.0
AST-00094,1,Asset criticality,6.0
AST-00094,2,Maintenance interval,4.04
AST-00094,3,Inspection decline,1.49
AST-00094,4,Condition deterioration,0.0
AST-00094,5,Recent incidents,0.0
AST-00095,1,Maintenance interval,12.0
AST-00095,2,Asset criticality,4.0
AST-00095,3,Condition deterioration,0.0
AST-00095,4,Inspection decline,0.0
AST-00095,5,Recent incidents,0.0
AST-00096,1,Condition deterioration,13.89
AST-00096,2,Asset criticality,6.0
AST-00096,3,Inspection decline,3.45
AST-00096,4,Maintenance interval,1.22
AST-00096,5,Recent incidents,0.0
AST-00097,1,Condition deterioration,21.87
AST-00097,2,Repeat-failure signal,12.0
AST-00097,3,Recent incidents,10.0
AST-00097,4,Maintenance interval,7.23
AST-00097,5,Asset criticality,4.0
AST-00098,1,Asset criticality,8.0
AST-00098,2,Condition deterioration,6.16
AST-00098,3,Inspection decline,3.2
AST-00098,4,Maintenance interval,1.25
AST-00098,5,Recent incidents,0.0
AST-00099,1,Asset criticality,8.0
AST-00099,2,Recent incidents,5.0
AST-00099,3,Condition deterioration,3.9
AST-00099,4,Inspection decline,3.82
AST-00099,5,Maintenance interval,3.06
AST-00100,1,Asset criticality,6.0
AST-00100,2,Maintenance interval,1.64
AST-00100,3,Condition deterioration,0.0
AST-00100,4,Inspection decline,0.0
AST-00100,5,Recent incidents,0.0
AST-00101,1,Condition deterioration,7.42
AST-00101,2,Asset criticality,6.0
AST-00101,3,Recent incidents,5.0
AST-00101,4,Maintenance interval,1.25
AST-00101,5,Inspection decline,0.0
AST-00102,1,Condition deterioration,10.81
AST-00102,2,Inspection decline,8.84
AST-00102,3,Asset criticality,6.0
AST-00102,4,Maintenance interval,1.18
AST-00102,5,Recent incidents,0.0
AST-00103,1,Maintenance interval,4.6
AST-00103,2,Asset criticality,4.0
AST-00103,3,Inspection decline,1.98
AST-00103,4,Condition deterioration,0.0
AST-00103,5,Recent incidents,0.0
AST-00104,1,Asset criticality,4.0
AST-00104,2,Maintenance interval,3.85
AST-00104,3,Inspection decline,1.19
AST-00104,4,Condition deterioration,0.0
AST-00104,5,Recent incidents,0.0
AST-00105,1,Condition deterioration,5.22
AST-00105,2,Maintenance interval,4.7
AST-00105,3,Asset criticality,4.0
AST-00105,4,Inspection decline,2.8
AST-00105,5,Recent incidents,0.0
AST-00106,1,Repeat-failure signal,12.0
AST-00106,2,Recent incidents,10.0
AST-00106,3,Asset criticality,6.0
AST-00106,4,Maintenance interval,1.48
AST-00106,5,Condition deterioration,0.0
AST-00107,1,Maintenance interval,11.51
AST-00107,2,Condition deterioration,5.22
AST-00107,3,Asset criticality,4.0
AST-00107,4,Inspection decline,3.62
AST-00107,5,Recent incidents,0.0
AST-00108,1,Maintenance interval,6.25
AST-00108,2,Asset criticality,6.0
AST-00108,3,Inspection decline,0.19
AST-00108,4,Condition deterioration,0.0
AST-00108,5,Recent incidents,0.0
AST-00109,1,Asset criticality,8.0
AST-00109,2,Maintenance interval,2.4
AST-00109,3,Inspection decline,0.54
AST-00109,4,Condition deterioration,0.06
AST-00109,5,Recent incidents,0.0
AST-00110,1,Maintenance interval,5.65
AST-00110,2,Inspection decline,4.5
AST-00110,3,Asset criticality,4.0
AST-00110,4,Condition deterioration,0.0
AST-00110,5,Recent incidents,0.0
AST-00111,1,Repeat-failure signal,12.0
AST-00111,2,Recent incidents,10.0
AST-00111,3,Asset criticality,6.0
AST-00111,4,Maintenance interval,2.4
AST-00111,5,Condition deterioration,0.0
AST-00112,1,Asset criticality,6.0
AST-00112,2,Maintenance interval,4.08
AST-00112,3,Condition deterioration,0.0
AST-00112,4,Inspection decline,0.0
AST-00112,5,Recent incidents,0.0
AST-00113,1,Asset criticality,8.0
AST-00113,2,Inspection decline,3.81
AST-00113,3,Maintenance interval,3.39
AST-00113,4,Condition deterioration,1.7
AST-00113,5,Recent incidents,0.0
AST-00114,1,Condition deterioration,10.12
AST-00114,2,Asset criticality,6.0
AST-00114,3,Recent incidents,5.0
AST-00114,4,Inspection decline,4.57
AST-00114,5,Maintenance interval,1.22
AST-00115,1,Condition deterioration,7.35
AST-00115,2,Maintenance interval,4.24
AST-00115,3,Asset criticality,4.0
AST-00115,4,Inspection decline,0.0
AST-00115,5,Recent incidents,0.0
AST-00116,1,Maintenance interval,8.71
AST-00116,2,Asset criticality,4.0
AST-00116,3,Inspection decline,1.89
AST-00116,4,Condition deterioration,0.0
AST-00116,5,Recent incidents,0.0
AST-00117,1,Condition deterioration,19.17
AST-00117,2,Inspection decline,6.42
AST-00117,3,Asset criticality,6.0
AST-00117,4,Maintenance interval,1.25
AST-00117,5,Recent incidents,0.0
AST-00118,1,Asset criticality,8.0
AST-00118,2,Maintenance interval,3.25
AST-00118,3,Condition deterioration,2.58
AST-00118,4,Inspection decline,0.0
AST-00118,5,Recent incidents,0.0
AST-00119,1,Inspection decline,6.02
AST-00119,2,Recent incidents,5.0
AST-00119,3,Maintenance interval,2.43
AST-00119,4,Asset criticality,2.0
AST-00119,5,Condition deterioration,0.0
AST-00120,1,Asset criticality,8.0
AST-00120,2,Maintenance interval,5.92
AST-00120,3,Inspection decline,3.05
AST-00120,4,Condition deterioration,0.0
AST-00120,5,Recent incidents,0.0
AST-00093,1,Condition deterioration,11.13
AST-00093,2,Asset criticality,6.0
AST-00093,3,Open critical work,5.0
AST-00093,4,Inspection decline,4.08
AST-00093,5,Maintenance interval,1.02
AST-00092,1,Asset criticality,4.0
AST-00092,2,Maintenance interval,1.35
AST-00092,3,Condition deterioration,0.0
AST-00092,4,Inspection decline,0.0
AST-00092,5,Recent incidents,0.0
AST-00091,1,Condition deterioration,21.12
AST-00091,2,Maintenance interval,8.81
AST-00091,3,Asset criticality,4.0
AST-00091,4,Inspection decline,0.0
AST-00091,5,Recent incidents,0.0
AST-00090,1,Asset criticality,8.0
AST-00090,2,Maintenance interval,1.84
AST-00090,3,Inspection decline,1.44
AST-00090,4,Condition deterioration,0.0
AST-00090,5,Recent incidents,0.0
AST-00062,1,Maintenance interval,8.22
AST-00062,2,Asset criticality,2.0
AST-00062,3,Condition deterioration,0.0
AST-00062,4,Inspection decline,0.0
AST-00062,5,Recent incidents,0.0
AST-00063,1,Asset criticality,6.0
AST-00063,2,Maintenance interval,4.24
AST-00063,3,Condition deterioration,0.0
AST-00063,4,Inspection decline,0.0
AST-00063,5,Recent incidents,0.0
AST-00064,1,Condition deterioration,12.89
AST-00064,2,Asset criticality,6.0
AST-00064,3,Maintenance interval,5.98
AST-00064,4,Inspection decline,3.62
AST-00064,5,Recent incidents,0.0
AST-00065,1,Maintenance interval,8.15
AST-00065,2,Asset criticality,6.0
AST-00065,3,Inspection decline,0.37
AST-00065,4,Condition deterioration,0.0
AST-00065,5,Recent incidents,0.0
AST-00066,1,Asset criticality,8.0
AST-00066,2,Inspection decline,4.25
AST-00066,3,Maintenance interval,1.25
AST-00066,4,Condition deterioration,0.0
AST-00066,5,Recent incidents,0.0
AST-00067,1,Asset criticality,8.0
AST-00067,2,Maintenance interval,5.85
AST-00067,3,Condition deterioration,5.66
AST-00067,4,Inspection decline,1.38
AST-00067,5,Recent incidents,0.0
AST-00068,1,Condition deterioration,14.39
AST-00068,2,Asset criticality,6.0
AST-00068,3,Inspection decline,4.74
AST-00068,4,Maintenance interval,2.56
AST-00068,5,Recent incidents,0.0
AST-00069,1,Maintenance interval,8.28
AST-00069,2,Asset criticality,2.0
AST-00069,3,Inspection decline,1.78
AST-00069,4,Condition deterioration,0.0
AST-00069,5,Recent incidents,0.0
AST-00070,1,Asset criticality,8.0
AST-00070,2,Inspection decline,2.15
AST-00070,3,Maintenance interval,0.39
AST-00070,4,Condition deterioration,0.0
AST-00070,5,Recent incidents,0.0
AST-00071,1,Asset criticality,8.0
AST-00071,2,Maintenance interval,4.47
AST-00071,3,Condition deterioration,0.0
AST-00071,4,Inspection decline,0.0
AST-00071,5,Recent incidents,0.0
AST-00072,1,Repeat-failure signal,12.0
AST-00072,2,Recent incidents,10.0
AST-00072,3,Asset criticality,8.0
AST-00072,4,Maintenance interval,2.63
AST-00072,5,Condition deterioration,0.44
AST-00073,1,Asset criticality,8.0
AST-00073,2,Recent incidents,5.0
AST-00073,3,Maintenance interval,4.96
AST-00073,4,Inspection decline,3.83
AST-00073,5,Condition deterioration,0.0
AST-00074,1,Maintenance interval,12.0
AST-00074,2,Asset criticality,4.0
AST-00074,3,Condition deterioration,0.0
AST-00074,4,Inspection decline,0.0
AST-00074,5,Recent incidents,0.0
AST-00122,1,Condition deterioration,8.23
AST-00122,2,Asset criticality,6.0
AST-00122,3,Maintenance interval,3.45
AST-00122,4,Inspection decline,0.0
AST-00122,5,Recent incidents,0.0
AST-00075,1,Asset criticality,10.0
AST-00075,2,Condition deterioration,7.73
AST-00075,3,Maintenance interval,4.04
AST-00075,4,Inspection decline,3.99
AST-00075,5,Recent incidents,0.0
AST-00077,1,Repeat-failure signal,12.0
AST-00077,2,Recent incidents,10.0
AST-00077,3,Asset criticality,8.0
AST-00077,4,Condition deterioration,5.66
AST-00077,5,Maintenance interval,5.52
AST-00078,1,Asset criticality,4.0
AST-00078,2,Maintenance interval,3.85
AST-00078,3,Condition deterioration,1.76
AST-00078,4,Inspection decline,0.0
AST-00078,5,Recent incidents,0.0
AST-00079,1,Maintenance interval,9.4
AST-00079,2,Asset criticality,4.0
AST-00079,3,Inspection decline,2.1
AST-00079,4,Condition deterioration,0.0
AST-00079,5,Recent incidents,0.0
AST-00080,1,Asset criticality,10.0
AST-00080,2,Inspection decline,3.6
AST-00080,3,Maintenance interval,2.63
AST-00080,4,Condition deterioration,0.0
AST-00080,5,Recent incidents,0.0
AST-00081,1,Asset criticality,6.0
AST-00081,2,Condition deterioration,5.85
AST-00081,3,Inspection decline,1.89
AST-00081,4,Maintenance interval,1.08
AST-00081,5,Recent incidents,0.0
AST-00082,1,Asset criticality,8.0
AST-00082,2,Maintenance interval,3.72
AST-00082,3,Inspection decline,1.8
AST-00082,4,Condition deterioration,0.0
AST-00082,5,Recent incidents,0.0
AST-00083,1,Maintenance interval,6.97
AST-00083,2,Asset criticality,6.0
AST-00083,3,Recent incidents,5.0
AST-00083,4,Inspection decline,3.24
AST-00083,5,Condition deterioration,0.0
AST-00084,1,Asset criticality,6.0
AST-00084,2,Maintenance interval,2.2
AST-00084,3,Inspection decline,1.43
AST-00084,4,Condition deterioration,0.63
AST-00084,5,Recent incidents,0.0
AST-00085,1,Asset criticality,10.0
AST-00085,2,Maintenance interval,6.31
AST-00085,3,Inspection decline,2.07
AST-00085,4,Condition deterioration,0.0
AST-00085,5,Recent incidents,0.0
AST-00086,1,Maintenance interval,12.0
AST-00086,2,Asset criticality,6.0
AST-00086,3,Condition deterioration,4.15
AST-00086,4,Inspection decline,0.0
AST-00086,5,Recent incidents,0.0
AST-00087,1,Condition deterioration,6.47
AST-00087,2,Asset criticality,2.0
AST-00087,3,Maintenance interval,1.18
AST-00087,4,Inspection decline,0.0
AST-00087,5,Recent incidents,0.0
AST-00088,1,Asset criticality,4.0
AST-00088,2,Maintenance interval,3.85
AST-00088,3,Inspection decline,0.35
AST-00088,4,Condition deterioration,0.0
AST-00088,5,Recent incidents,0.0
AST-00089,1,Asset criticality,8.0
AST-00089,2,Inspection decline,4.55
AST-00089,3,Maintenance interval,4.18
AST-00089,4,Condition deterioration,0.38
AST-00089,5,Recent incidents,0.0
AST-00076,1,Maintenance interval,5.03
AST-00076,2,Inspection decline,4.9
AST-00076,3,Asset criticality,4.0
AST-00076,4,Condition deterioration,0.0
AST-00076,5,Recent incidents,0.0
AST-00247,1,Asset criticality,6.0
AST-00247,2,Maintenance interval,4.01
AST-00247,3,Inspection decline,0.21
AST-00247,4,Condition deterioration,0.0
AST-00247,5,Recent incidents,0.0
AST-00248,1,Inspection decline,8.54
AST-00248,2,Asset criticality,6.0
